2015-12-15 14:20:46,303 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: angular-bootstrap.js -> 213487 bytes
2015-12-15 14:20:46,303 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js/angular-bootstrap.js (213487 bytes)
2015-12-15 14:20:46,310 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:20:46,311 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 11 resources
2015-12-15 14:20:46,342 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-12-15 14:20:46,349 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:20:46,370 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/src/test/resources
2015-12-15 14:20:59,939 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:20:59,979 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-12-15 14:20:59,983 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:21:00,005 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2015-12-15 14:21:00,057 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-12-15 14:21:00,098 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:21:00,098 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/src/test/resources
2015-12-15 14:21:07,987 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:21:07,992 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-12-15 14:21:08,019 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:21:08,030 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 11 resources
2015-12-15 14:21:08,095 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-12-15 14:21:08,134 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 14:21:08,135 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/src/test/resources
2015-12-15 23:53:31,580 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:53:31,626 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/src/main/wro
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Executing the mojo: 
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Wro4j Model path: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/wro/wro.xml
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - targetGroups: null
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - minimize: true
2015-12-15 23:53:43,941 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - ignoreMissingResources: null
2015-12-15 23:53:43,942 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - parallelProcessing: false
2015-12-15 23:53:43,977 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - destinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target
2015-12-15 23:53:43,977 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - jsDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js
2015-12-15 23:53:43,977 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - cssDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css
2015-12-15 23:53:43,987 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - wroManagerFactory class: ro.isdc.wro.maven.plugin.manager.factory.ConfigurableWroManagerFactory
2015-12-15 23:53:47,762 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - The following groups will be processed: [wro]
2015-12-15 23:53:47,763 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css
2015-12-15 23:53:47,791 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: wro.css
2015-12-15 23:53:55,511 [Worker-3] WARN  r.i.w.e.p.css.Less4jProcessor - Less warnings are:
2015-12-15 23:53:55,513 [Worker-3] WARN  r.i.w.e.p.css.Less4jProcessor - 10:1 Cannot link source map. Css result location is not know and could not be deduced from input less source..
2015-12-15 23:53:55,578 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: wro.css -> 131752 bytes
2015-12-15 23:53:55,579 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css/wro.css (131752 bytes)
2015-12-15 23:53:55,579 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js
2015-12-15 23:53:55,580 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: wro.js
2015-12-15 23:53:55,773 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: wro.js -> 84160 bytes
2015-12-15 23:53:55,773 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js/wro.js (84160 bytes)
2015-12-15 23:53:55,786 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:53:55,787 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2015-12-15 23:53:55,789 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-12-15 23:53:55,821 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:53:55,821 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/src/test/resources
2015-12-15 23:53:59,974 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:53:59,992 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2015-12-15 23:54:01,146 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/src/main/wro
2015-12-15 23:54:01,146 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Executing the mojo: 
2015-12-15 23:54:01,146 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Wro4j Model path: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/wro/wro.xml
2015-12-15 23:54:01,146 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - targetGroups: null
2015-12-15 23:54:01,146 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - minimize: true
2015-12-15 23:54:01,147 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - ignoreMissingResources: null
2015-12-15 23:54:01,149 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - parallelProcessing: false
2015-12-15 23:54:01,159 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - destinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target
2015-12-15 23:54:01,159 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - jsDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js
2015-12-15 23:54:01,159 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - cssDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2015-12-15 23:54:01,169 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - wroManagerFactory class: ro.isdc.wro.maven.plugin.manager.factory.ConfigurableWroManagerFactory
2015-12-15 23:54:04,786 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - The following groups will be processed: [angular-bootstrap]
2015-12-15 23:54:04,787 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css
2015-12-15 23:54:04,816 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: angular-bootstrap.css
2015-12-15 23:54:11,908 [Worker-3] WARN  r.i.w.e.p.css.Less4jProcessor - Less warnings are:
2015-12-15 23:54:11,910 [Worker-3] WARN  r.i.w.e.p.css.Less4jProcessor - 10:1 Cannot link source map. Css result location is not know and could not be deduced from input less source..
2015-12-15 23:54:11,944 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: angular-bootstrap.css -> 131752 bytes
2015-12-15 23:54:11,944 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/css/angular-bootstrap.css (131752 bytes)
2015-12-15 23:54:11,945 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js
2015-12-15 23:54:11,945 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: angular-bootstrap.js
2015-12-15 23:54:12,095 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - file size: angular-bootstrap.js -> 213487 bytes
2015-12-15 23:54:12,096 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/target/generated-resources/static/js/angular-bootstrap.js (213487 bytes)
2015-12-15 23:54:12,106 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:54:12,118 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 11 resources
2015-12-15 23:54:12,122 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2015-12-15 23:54:12,130 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2015-12-15 23:54:12,131 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/webone-server/src/test/resources
2016-05-02 13:09:22,640 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-05-02 13:09:22,694 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/src/main/wro
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Executing the mojo: 
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Wro4j Model path: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/wro/wro.xml
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - targetGroups: null
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - minimize: true
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - ignoreMissingResources: null
2016-05-02 13:09:32,606 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - parallelProcessing: false
2016-05-02 13:09:32,638 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - destinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target
2016-05-02 13:09:32,638 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - jsDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/js
2016-05-02 13:09:32,638 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - cssDestinationFolder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css
2016-05-02 13:09:32,648 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - wroManagerFactory class: ro.isdc.wro.maven.plugin.manager.factory.ConfigurableWroManagerFactory
2016-05-02 13:09:37,055 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - The following groups will be processed: [wro]
2016-05-02 13:09:37,056 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - folder: /Users/x049709/Documents/STS Applications/STSFourteenWorkspace/oauth2-server/target/generated-resources/static/css
2016-05-02 13:09:37,082 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - processing group: wro.css
2016-05-02 13:09:49,790 [Worker-0] WARN  r.i.w.e.p.css.Less4jProcessor - Less warnings are:
2016-05-02 13:09:49,796 [Worker-0] WARN  r.i.w.e.p.css.Less4jProcessor - 10:1 Cannot link source map. Css result location is not know and could not be deduced from input less source..
